-30, -60, 76.433
-29.5, -60, 75.598
-29, -60, 74.753
-28.5, -60, 73.899
-28, -60, 73.034
-27.5, -60, 72.16
-27, -60, 71.274
-26.5, -60, 70.378
-26, -60, 69.469
-25.5, -60, 68.549
-25, -60, 67.617
-24.5, -60, 66.671
-24, -60, 65.711
-23.5, -60, 64.738
-23, -60, 63.75
-22.5, -60, 62.746
-22, -60, 61.725
-21.5, -60, 60.688
-21, -60, 59.632
-20.5, -60, 58.558
-20, -60, 57.463
-19.5, -60, 56.347
-19, -60, 55.209
-18.5, -60, 54.046
-18, -60, 52.858
-17.5, -60, 51.643
-17, -60, 50.398
-16.5, -60, 49.122
-16, -60, 47.812
-15.5, -60, 46.465
-15, -60, 45.078
-14.5, -60, 43.646
-14, -60, 42.166
-13.5, -60, 40.632
-13, -60, 39.038
-12.5, -60, 37.376
-12, -60, 35.637
-11.5, -60, 33.808
-11, -60, 31.875
-10.5, -60, 29.816
-10, -60, 27.604
-9.5, -60, 25.199
-9, -60, 22.539
-8.5, -60, 19.519
-8, -60, 15.937
-7.5, -60, 11.269
-7, -60, 0
-7, -60, 0
13, -60, 0
endData
127
100
200
-30, -60, -18.5, -60, -18.5, -60, -7, -60
#PATH.JERRYIO-DATA {"appVersion":"0.4.1","format":"LemLib v0.4.x (inch, byte-voltage)","gc":{"robotWidth":14.7,"robotHeight":13.5,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.5,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"VRC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"iSTbhkoA4J","x":-30,"y":-60,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"tkRuVXg0oS","x":-7,"y":-60,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"uid":"n6F7TyUHuM"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.01,"from":0.35,"to":0.45},"maxDecelerationRate":127},"name":"Path","uid":"ccu1LX1oEp","lock":false,"visible":true}]}
